product_id,seller_id,units_total,nonzero_demand_periods,n_time_periods,units_mean,units_std,COV2,ADI,type
d2085f7e0f9533605386960fc7e987ec,aac29b1b99776be73c3049939652091d,111.0,14,42,7.928571428571429,6.866465731972427,0.7500265338103174,3.0,Lumpy
4fe644d766c7566dbc46fb851363cb3b,c31eff8334d6b3047ed34bebd4d62c36,111.0,29,33,3.8275862068965516,2.646682094316275,0.47813837003026194,1.1379310344827587,Smooth
b114bf337c0626166abe574eee9e3f32,7c67e1448b00f6e969d365cea6b010ab,109.0,19,60,5.7368421052631575,10.434143234077236,3.3080174695358613,3.1578947368421053,Lumpy
165f86fe8b799a708a20ee4ba125c289,7ddcbb64b5bc1ef36ca8c151f6ec77df,108.0,25,39,4.32,3.6253735439721697,0.7042681184270687,1.56,Lumpy
362b773250263786dd58670d2df42c3b,4c2b230173bb36f9b240f2b8ac11786e,108.0,20,28,5.4,4.8709666175692155,0.8136596635621977,1.4,Lumpy
7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,108.0,23,28,4.695652173913044,3.1396986336082358,0.4470788128195535,1.2173913043478262,Smooth
a19b6951c75da43aad691622dd2f6abe,1025f0e2d44d7041d6cf58b6550e0bfa,107.0,21,56,5.095238095238095,4.678725915297475,0.8431915451131106,2.6666666666666665,Lumpy
2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,107.0,43,69,2.488372093023256,1.7911434632293766,0.5181196943796298,1.6046511627906976,Lumpy
880be32f4db1d9f6e2bec38fb6ac23ab,fa40cc5b934574b62717c68f3d678b6d,106.0,49,69,2.163265306122449,1.5185922589620926,0.49279102883588455,1.4081632653061225,Lumpy
634256dbcd184b3757ffd7632c9fe52a,42b729f859728f5079499127a9c2ef37,105.0,23,32,4.565217391304348,4.94355491300194,1.1726159554730982,1.391304347826087,Lumpy
78efe838c04bbc568be034082200ac20,0241d4d5d36f10f80c644447315af0bd,105.0,37,40,2.8378378378378377,1.6585387395990334,0.3415671453766691,1.0810810810810811,Smooth
c7fd13b5e515bffdab855d0812842edb,1025f0e2d44d7041d6cf58b6550e0bfa,103.0,22,57,4.681818181818182,9.218957505552213,3.8773458294619574,2.590909090909091,Lumpy
